2020-10-11 13:02:47.614 INFO  [main]com.tqk.blog.BlogApplication.logStarted:61 -Started BlogApplication in 7.445 seconds (JVM running for 7.952)
2020-10-11 13:02:58.035 INFO  [http-nio-8888-exec-2]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-10-11 13:02:58.036 INFO  [http-nio-8888-exec-2]org.springframework.web.servlet.DispatcherServlet.initServletBean:525 -Initializing Servlet 'dispatcherServlet'
2020-10-11 13:02:58.050 INFO  [http-nio-8888-exec-2]org.springframework.web.servlet.DispatcherServlet.initServletBean:547 -Completed initialization in 14 ms
2020-10-11 13:02:58.083 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:108 -请求地址 : /hotel/welcome
2020-10-11 13:02:58.085 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:109 -请求方式 : GET
2020-10-11 13:02:58.087 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:112 -IP : 0:0:0:0:0:0:0:1
2020-10-11 13:02:58.089 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:114 -方法 : com.tqk.blog.controller.HotelController.welcome
2020-10-11 13:02:58.089 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:116 -请求参数：[]
2020-10-11 13:02:58.096 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.doAround:63 -耗时 : 14
2020-10-11 13:02:58.144 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.doAfterReturning:77 -返回值："欢迎登陆莫兰迪酒店！"
2020-10-11 13:10:48.819 INFO  [main]com.tqk.blog.BlogApplication.logStarting:55 -Starting BlogApplication on WIN-LFFH2UEU8RH with PID 5608 (D:\javaweb\blog\target\classes started by Administrator in D:\javaweb\blog)
2020-10-11 13:10:48.823 INFO  [main]com.tqk.blog.BlogApplication.logStartupProfileInfo:655 -The following profiles are active: dev
2020-10-11 13:10:50.171 INFO  [main]o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization:330 -Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-11 13:10:50.920 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.initialize:92 -Tomcat initialized with port(s): 8888 (http)
2020-10-11 13:10:50.933 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Initializing ProtocolHandler ["http-nio-8888"]
2020-10-11 13:10:50.934 INFO  [main]org.apache.catalina.core.StandardService.log:173 -Starting service [Tomcat]
2020-10-11 13:10:50.934 INFO  [main]org.apache.catalina.core.StandardEngine.log:173 -Starting Servlet engine: [Apache Tomcat/9.0.29]
2020-10-11 13:10:51.036 INFO  [main]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring embedded WebApplicationContext
2020-10-11 13:10:51.036 INFO  [main]org.springframework.web.context.ContextLoader.prepareWebApplicationContext:284 -Root WebApplicationContext: initialization completed in 2136 ms
2020-10-11 13:10:51.174 INFO  [main]c.a.d.s.boot.autoconfigure.DruidDataSourceAutoConfigure.dataSource:56 -Init DruidDataSource
2020-10-11 13:10:53.818 INFO  [main]com.alibaba.druid.pool.DruidDataSource.init:930 -{dataSource-1} inited
2020-10-11 13:10:55.025 INFO  [main]o.s.scheduling.concurrent.ThreadPoolTaskExecutor.initialize:171 -Initializing ExecutorService 'applicationTaskExecutor'
2020-10-11 13:10:55.478 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Starting ProtocolHandler ["http-nio-8888"]
2020-10-11 13:10:55.503 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.start:204 -Tomcat started on port(s): 8888 (http) with context path ''
2020-10-11 13:10:55.506 INFO  [main]com.tqk.blog.BlogApplication.logStarted:61 -Started BlogApplication in 7.301 seconds (JVM running for 7.828)
2020-10-11 13:11:01.247 INFO  [http-nio-8888-exec-2]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-10-11 13:11:01.247 INFO  [http-nio-8888-exec-2]org.springframework.web.servlet.DispatcherServlet.initServletBean:525 -Initializing Servlet 'dispatcherServlet'
2020-10-11 13:11:01.261 INFO  [http-nio-8888-exec-2]org.springframework.web.servlet.DispatcherServlet.initServletBean:547 -Completed initialization in 13 ms
2020-10-11 13:11:01.295 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:108 -请求地址 : /hotel/welcome
2020-10-11 13:11:01.297 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:109 -请求方式 : GET
2020-10-11 13:11:01.300 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:112 -IP : 0:0:0:0:0:0:0:1
2020-10-11 13:11:01.302 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:114 -方法 : com.tqk.blog.controller.HotelController.welcome
2020-10-11 13:11:01.303 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:116 -请求参数：[]
2020-10-11 13:11:01.310 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.doAround:63 -耗时 : 15
2020-10-11 13:11:01.363 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.doAfterReturning:77 -返回值："欢迎登陆莫兰迪酒店！"
2020-10-11 13:43:00.201 INFO  [main]com.tqk.blog.BlogApplication.logStarting:55 -Starting BlogApplication on WIN-LFFH2UEU8RH with PID 9584 (D:\javaweb\blog\target\classes started by Administrator in D:\javaweb\blog)
2020-10-11 13:43:00.205 INFO  [main]com.tqk.blog.BlogApplication.logStartupProfileInfo:655 -The following profiles are active: dev
2020-10-11 13:43:01.501 INFO  [main]o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization:330 -Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-11 13:43:02.262 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.initialize:92 -Tomcat initialized with port(s): 8888 (http)
2020-10-11 13:43:02.274 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Initializing ProtocolHandler ["http-nio-8888"]
2020-10-11 13:43:02.275 INFO  [main]org.apache.catalina.core.StandardService.log:173 -Starting service [Tomcat]
2020-10-11 13:43:02.275 INFO  [main]org.apache.catalina.core.StandardEngine.log:173 -Starting Servlet engine: [Apache Tomcat/9.0.29]
2020-10-11 13:43:02.399 INFO  [main]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring embedded WebApplicationContext
2020-10-11 13:43:02.399 INFO  [main]org.springframework.web.context.ContextLoader.prepareWebApplicationContext:284 -Root WebApplicationContext: initialization completed in 2131 ms
2020-10-11 13:43:02.538 INFO  [main]c.a.d.s.boot.autoconfigure.DruidDataSourceAutoConfigure.dataSource:56 -Init DruidDataSource
2020-10-11 13:43:05.045 INFO  [main]com.alibaba.druid.pool.DruidDataSource.init:930 -{dataSource-1} inited
2020-10-11 13:43:06.293 INFO  [main]o.s.scheduling.concurrent.ThreadPoolTaskExecutor.initialize:171 -Initializing ExecutorService 'applicationTaskExecutor'
2020-10-11 13:43:06.681 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Starting ProtocolHandler ["http-nio-8888"]
2020-10-11 13:43:06.706 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.start:204 -Tomcat started on port(s): 8888 (http) with context path ''
2020-10-11 13:43:06.709 INFO  [main]com.tqk.blog.BlogApplication.logStarted:61 -Started BlogApplication in 7.274 seconds (JVM running for 7.812)
2020-10-11 13:43:11.763 INFO  [http-nio-8888-exec-1]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-10-11 13:43:11.764 INFO  [http-nio-8888-exec-1]org.springframework.web.servlet.DispatcherServlet.initServletBean:525 -Initializing Servlet 'dispatcherServlet'
2020-10-11 13:43:11.778 INFO  [http-nio-8888-exec-1]org.springframework.web.servlet.DispatcherServlet.initServletBean:547 -Completed initialization in 14 ms
2020-10-11 13:43:11.807 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.printRequestLog:111 -请求地址 : /hotel/welcome
2020-10-11 13:43:11.809 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.printRequestLog:112 -请求方式 : GET
2020-10-11 13:43:11.812 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.printRequestLog:115 -IP : 0:0:0:0:0:0:0:1
2020-10-11 13:43:11.814 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.printRequestLog:117 -方法 : com.tqk.blog.controller.HotelController.welcome
2020-10-11 13:43:11.814 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.printRequestLog:119 -请求参数：[]
2020-10-11 13:43:11.820 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.doAround:65 -耗时 : 13
2020-10-11 13:43:11.877 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.doAfterReturning:79 -返回值："欢迎登陆莫兰迪酒店！"
2020-10-11 13:43:42.958 INFO  [main]com.tqk.blog.BlogApplication.logStarting:55 -Starting BlogApplication on WIN-LFFH2UEU8RH with PID 9092 (D:\javaweb\blog\target\classes started by Administrator in D:\javaweb\blog)
2020-10-11 13:43:42.962 INFO  [main]com.tqk.blog.BlogApplication.logStartupProfileInfo:655 -The following profiles are active: dev
2020-10-11 13:43:44.225 INFO  [main]o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization:330 -Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-11 13:43:45.016 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.initialize:92 -Tomcat initialized with port(s): 8888 (http)
2020-10-11 13:43:45.029 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Initializing ProtocolHandler ["http-nio-8888"]
2020-10-11 13:43:45.029 INFO  [main]org.apache.catalina.core.StandardService.log:173 -Starting service [Tomcat]
2020-10-11 13:43:45.030 INFO  [main]org.apache.catalina.core.StandardEngine.log:173 -Starting Servlet engine: [Apache Tomcat/9.0.29]
2020-10-11 13:43:45.144 INFO  [main]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring embedded WebApplicationContext
2020-10-11 13:43:45.145 INFO  [main]org.springframework.web.context.ContextLoader.prepareWebApplicationContext:284 -Root WebApplicationContext: initialization completed in 2122 ms
2020-10-11 13:43:45.273 INFO  [main]c.a.d.s.boot.autoconfigure.DruidDataSourceAutoConfigure.dataSource:56 -Init DruidDataSource
2020-10-11 13:43:47.890 INFO  [main]com.alibaba.druid.pool.DruidDataSource.init:930 -{dataSource-1} inited
2020-10-11 13:43:49.068 INFO  [main]o.s.scheduling.concurrent.ThreadPoolTaskExecutor.initialize:171 -Initializing ExecutorService 'applicationTaskExecutor'
2020-10-11 13:43:49.464 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Starting ProtocolHandler ["http-nio-8888"]
2020-10-11 13:43:49.488 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.start:204 -Tomcat started on port(s): 8888 (http) with context path ''
2020-10-11 13:43:49.491 INFO  [main]com.tqk.blog.BlogApplication.logStarted:61 -Started BlogApplication in 7.15 seconds (JVM running for 7.66)
2020-10-11 13:43:55.223 INFO  [http-nio-8888-exec-1]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-10-11 13:43:55.224 INFO  [http-nio-8888-exec-1]org.springframework.web.servlet.DispatcherServlet.initServletBean:525 -Initializing Servlet 'dispatcherServlet'
2020-10-11 13:43:55.238 INFO  [http-nio-8888-exec-1]org.springframework.web.servlet.DispatcherServlet.initServletBean:547 -Completed initialization in 14 ms
2020-10-11 13:43:55.265 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.printRequestLog:111 -请求地址 : /hotel/welcome
2020-10-11 13:43:55.267 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.printRequestLog:112 -请求方式 : GET
2020-10-11 13:43:55.270 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.printRequestLog:115 -IP : 0:0:0:0:0:0:0:1
